Track URI,Track Name,Artist Name(s),Album URI,Explicit,Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7FCfMXYTIiQ9b4hDYs4Iol,Be the One,Dua Lipa,spotify:album:01sfgrNbnnPUEyz6GZYlt9,False,69,0.661,0.651,7.0,-3.771,0.0,0.0499,0.117,1.32e-05,0.056,0.368,87.46,4.0
spotify:track:2V65y3PX4DkRhy1djlxd9p,Don't You Worry Child - Radio Edit,"Swedish House Mafia, John Martin",spotify:album:3RKhRsifs4RWrqvWV1YpPY,False,85,0.612,0.84,11.0,-3.145,0.0,0.0509,0.112,0.0,0.116,0.438,129.042,4.0
spotify:track:1y5V5qja332UyMeUurFhDS,Private Idaho,The B-52's,spotify:album:1K4t7Jv7DuolDWnFLxKxkd,False,59,0.551,0.882,2.0,-6.808,1.0,0.0454,0.00724,1.13e-05,0.322,0.888,166.403,4.0
spotify:track:3maCmHhpmJ6hzJjEnm0ieT,I Never Told You,Colbie Caillat,spotify:album:2O9W3UoJ6veHK6htH4PpSo,False,55,0.498,0.634,3.0,-5.214,1.0,0.0288,0.166,0.0,0.3,0.36,144.104,4.0
spotify:track:0p1cpgsmrHcYJ4kOvOSPsw,Saving All My Love For You,Dami Im,spotify:album:0kgt4qRi4nH6refkbZiCr6,False,36,0.334,0.557,6.0,-5.961,0.0,0.0496,0.155,1.66e-06,0.106,0.362,197.622,3.0
spotify:track:6EbduYTr62sSzvl36wWiFM,BLOW (with Chris Stapleton & Bruno Mars),"Ed Sheeran, Chris Stapleton, Bruno Mars",spotify:album:4uoEruXjt0APvHaSqrwqPH,False,66,0.631,0.796,1.0,-5.35,1.0,0.0401,0.000245,0.0115,0.38,0.596,92.469,4.0
spotify:track:4BleCosIwhk39RY0YuZ7q5,Up/Down,Jessica Mauboy,spotify:album:2PzvfJGK74FgwPrvMB0qOh,False,24,0.69,0.883,1.0,-4.091,1.0,0.322,0.0103,0.0,0.344,0.642,123.123,4.0
spotify:track:6N7gPTru90HYLRUIVDQ185,More Than This,Roxy Music,spotify:album:3JXODSjT9mUz2lIb4YIErw,False,71,0.653,0.666,6.0,-7.808,1.0,0.0249,0.0508,0.0466,0.139,0.765,128.505,4.0
spotify:track:2ezqQeBiC72gwMJoO4w1hA,Every Time I Close My Eyes (with Kenny G),"Babyface, Kenny G",spotify:album:66Vhr3F0vp90jhQUlcf4Sk,False,65,0.654,0.417,5.0,-7.699,1.0,0.025,0.0624,0.0,0.0963,0.279,143.676,4.0
spotify:track:6m3Lr9MgnLrWTKM33UppRA,"Uptown Festival - 7"" Version",Shalamar,spotify:album:7dK8UkFgnIpM1b1Ru5rcCQ,False,13,0.768,0.815,9.0,-9.302,1.0,0.0355,0.175,0.0,0.065,0.907,125.393,4.0
spotify:track:5RC9olve1FVs1bnIneatm8,Free,Ultra Naté,spotify:album:5k8evXM0YJNZpCQ0dMXGCJ,False,62,0.757,0.905,5.0,-6.771,0.0,0.0338,0.00254,0.0012,0.0357,0.621,125.002,4.0
spotify:track:7vS3Y0IKjde7Xg85LWIEdP,Problem,"Ariana Grande, Iggy Azalea",spotify:album:6EVYTRG1drKdO8OnIQBeEj,False,79,0.66,0.805,1.0,-5.352,0.0,0.153,0.0192,8.83e-06,0.159,0.625,103.008,4.0
spotify:track:1UREw2MCfU0xwBzCAjxlUD,Scars,Papa Roach,spotify:album:25wlsi7SWD8mFKxaEWGYuL,False,71,0.384,0.921,11.0,-3.334,1.0,0.055,0.0948,0.0,0.168,0.471,89.922,4.0
spotify:track:0ildbAb2xouV6u4fsix9r3,One Track Mind,Bobby Lewis,spotify:album:4qIVSOSPRNCW7M0n8VaW3g,False,3,0.571,0.636,10.0,-6.877,1.0,0.0305,0.0222,0.0,0.0748,0.96,145.241,3.0
spotify:track:3EkEomllpfXPPIGVFvZcEq,Cheap Wine - 2011 Remastered,Cold Chisel,spotify:album:4WQVLiXpiYlFpKXCyheZU3,False,60,0.681,0.889,0.0,-3.58,1.0,0.0374,0.164,0.0,0.207,0.833,123.661,4.0
spotify:track:2eHj0klWkwRQuIrNlPpCPa,I'm Every Woman,Whitney Houston,spotify:album:7JVJlkNNobS0GSoy4tCS96,False,65,0.665,0.847,5.0,-8.314,0.0,0.0535,0.0178,0.00288,0.126,0.4,119.555,4.0
spotify:track:4DNKFfL7Q1JTOHzmADofwL,You Belong To Me - JX Mix,JX,spotify:album:0jf6SwV9h2dJz11e3zDIHd,False,25,0.724,0.804,1.0,-14.508,0.0,0.0502,0.0559,0.0895,0.214,0.437,141.86,4.0
spotify:track:0g8Dq6OpSmWengqtLrVr77,The Reaper,"The Chainsmokers, Amy Shark",spotify:album:01GR4NL5O5CZM51k0aejKD,False,57,0.633,0.564,8.0,-7.789,0.0,0.0701,0.135,0.0,0.201,0.648,164.008,4.0
spotify:track:2e0nVBn2Qj5DPvcLFGfH5W,Ain't No Love (Ain't No Use) [feat. Melanie Williams],"Sub Sub, Melanie Williams",spotify:album:0TyQpOi3Ws2QydVDFgT0tL,False,45,0.802,0.962,8.0,-7.28,1.0,0.0415,0.00363,0.0794,0.312,0.966,127.035,4.0
spotify:track:3TW48DvQ7ChwY1Yy1tkMaP,Runaway Train (2022 Remaster),Soul Asylum,spotify:album:3EFhsxrJoH3yE3r8bHheE6,False,74,0.613,0.72,0.0,-7.957,1.0,0.0425,0.0132,0.0,0.104,0.561,117.341,4.0
spotify:track:0FcWutmFaffgmSchemHj4h,All I Want,Sarah Blasko,spotify:album:2irmzJu4CDZifv7NquPDGM,False,40,0.604,0.622,7.0,-7.782,1.0,0.0469,0.0943,0.00577,0.204,0.424,126.238,4.0
spotify:track:6PJ8FF6UR8FZXfEvpHkIVN,How Would You Feel (Paean),Ed Sheeran,spotify:album:3T4tUhGYeRNVUGevb0wThu,False,67,0.617,0.439,9.0,-5.63,1.0,0.0269,0.424,0.0,0.127,0.242,139.979,4.0
spotify:track:7pf4fveVxB7uQQhP9sYOSO,Greatest Hits Megamix - Jewels & Stone Remix,"Five, Queen, Steve Mac, Stargate, Cutfather & Joe",spotify:album:5jSAkaiC1BBKZQSZ7wFYOY,False,42,0.497,0.883,7.0,-5.819,1.0,0.0689,0.0365,0.0,0.927,0.61,101.994,4.0
spotify:track:6aJ90LBl96bly9zuEH1U2X,This Is How We Do It,Montell Jordan,spotify:album:6J9fX2iXc9W7ILQUWvEhAx,False,68,0.791,0.702,1.0,-7.333,1.0,0.0623,0.0174,0.0,0.423,0.789,103.646,4.0
spotify:track:3cq6mwsjgygbwRIi9wVPGv,Mr. Bojangles - Remastered 2001,Nitty Gritty Dirt Band,spotify:album:2ZJcwgKQMSLyQAfBJsWfbD,False,57,0.444,0.757,11.0,-6.884,0.0,0.0541,0.699,0.0,0.329,0.554,154.26,3.0
spotify:track:66ujRcQB3xjilVohGyvTKM,San Francisco (Be Sure to Wear Flowers in Your Hair),Scott McKenzie,spotify:album:28oPljw32I8H4LWfdQ2z7z,False,55,0.569,0.428,7.0,-13.038,1.0,0.0292,0.457,5.08e-06,0.105,0.617,113.168,4.0
spotify:track:43rA71bccXFGD4C8GOpIlN,I Forgot That You Existed,Taylor Swift,spotify:album:1NAmidJlEaVgA3MpcPFYGq,False,79,0.664,0.316,5.0,-10.345,1.0,0.519,0.298,2.03e-06,0.0812,0.541,92.875,4.0
spotify:track:5UJshy5HDHdNEVqlJwzsQB,Versace on the Floor (Bruno Mars vs. David Guetta),"Bruno Mars, David Guetta",spotify:album:0yDiMZdbFwO5lGB9Dq5wlL,False,64,0.747,0.701,2.0,-4.902,1.0,0.0429,0.108,0.0,0.0712,0.589,100.012,4.0
spotify:track:1I8tHoNBFTuoJAlh4hfVVE,Firestone,"Kygo, Conrad Sewell",spotify:album:0uMIzWh1uEpHEBell4rlF8,False,81,0.704,0.634,11.0,-7.374,0.0,0.0428,0.393,3.17e-05,0.0952,0.411,113.927,4.0
spotify:track:0EiV5cF6FoOiwLHWbVMrqd,Til Death - Denzal Park Radio Edit,Wynter Gordon,spotify:album:7ge2XRwQBXK0oAtQn52ggh,False,30,0.696,0.699,4.0,-3.76,0.0,0.0468,0.0374,0.00108,0.0485,0.967,127.988,4.0
spotify:track:5Y8sslyf4YIBYxYUYmY52K,The Time Warp,"Richard O'Brien, Patricia Quinn, Nell Campbell",spotify:album:1llln24xqen4HG9w0Gpgua,False,45,0.368,0.858,1.0,-4.986,0.0,0.246,0.093,0.00267,0.0986,0.542,175.7,4.0
spotify:track:4LD5dhQ3kqpqe14sGPDtBC,Scream,"Michael Jackson, Janet Jackson",spotify:album:3OBhnTLrvkoEEETjFA3Qfk,True,62,0.805,0.942,0.0,-6.584,1.0,0.0905,0.0745,1.46e-05,0.415,0.608,106.525,4.0
spotify:track:0zmvQOn3dP2LLOENxz9XC3,AFTERGLOW,Taxiride,spotify:album:76hqEMQKrJpYntZVub1wlG,False,20,0.35,0.775,7.0,-6.3,1.0,0.0417,0.00121,6.85e-05,0.198,0.467,148.982,4.0
spotify:track:5pDM1xfBg3IL1yMvroLW88,I Dig Rock and Roll Music - 2004 Remaster,"Peter\, Paul and Mary",spotify:album:14Qo0TZ3M82PC4EFTt39X0,False,31,0.692,0.413,2.0,-11.91,1.0,0.0422,0.118,0.0,0.305,0.744,121.77,4.0
spotify:track:6ZANrVuAMp2rpjhfbOuJly,Same Old Love,Selena Gomez,spotify:album:3Kbuu2tHsIbplFUkB7a5oE,False,73,0.672,0.593,11.0,-4.01,0.0,0.0304,0.0223,0.0,0.214,0.438,98.02,4.0
spotify:track:1DSJNBNhGZCigg9ll5VeZv,(You Drive Me) Crazy,Britney Spears,spotify:album:3WNxdumkSMGMJRhEgK80qx,False,71,0.748,0.939,0.0,-4.288,0.0,0.0341,0.0534,0.0,0.32,0.96,104.001,4.0
spotify:track:2rtSjGAgCkHL5mKboZMVgD,Free Loop,Daniel Powter,spotify:album:4zhigAhPwqp43XVHBiVeQI,False,59,0.6,0.657,0.0,-10.693,1.0,0.0336,0.503,0.00013,0.0816,0.678,75.331,4.0
spotify:track:4rRRVHoBP8v42QdOivhhfj,Two Strong Hearts,John Farnham,spotify:album:4Zm7KcV47uD0sHageJyq2h,False,18,0.61,0.78,2.0,-9.393,1.0,0.0316,0.0212,0.0,0.309,0.841,109.856,4.0
spotify:track:6nNvZwiPx3AOf8MyAke9b4,When You Believe - from The Prince of Egypt,"Whitney Houston, Mariah Carey",spotify:album:44mthU2qR57JhTbDeoBcby,False,31,0.43,0.428,1.0,-8.228,0.0,0.031,0.528,0.0,0.12,0.155,125.218,4.0
spotify:track:77tfHVcjhVnMI9oyL63tWW,Never Be The Same Again - Single Mix,"Melanie C, Lisa ""Left Eye"" Lopes",spotify:album:6TjfhQSmmBOEwIXkoT3fdZ,False,40,0.739,0.709,7.0,-3.077,0.0,0.068,0.00356,0.0,0.0848,0.558,81.001,4.0
spotify:track:4CTX9iU2a0Q9vM2T4YMUQL,Stole,Kelly Rowland,spotify:album:3nrQeLjGJNdYsjJ8JVPKAf,False,52,0.649,0.718,7.0,-4.984,0.0,0.0594,0.00676,4.26e-06,0.174,0.477,79.993,4.0
spotify:track:7eD2qAkE1EAs9poZhpVD6o,Before the Worst,The Script,spotify:album:51Hn2Wiq1jmUfI0BLaUhuF,False,35,0.586,0.928,8.0,-4.231,0.0,0.0463,0.141,0.0,0.655,0.4,115.006,4.0
spotify:track:3SWIQx1j5erTiT9IXcaRNH,"That Sunday, That Summer",Nat King Cole,spotify:album:5jA1HyOHqWy718lEXH2koC,False,33,0.249,0.46,1.0,-9.914,1.0,0.0406,0.755,0.0,0.395,0.462,82.495,4.0
spotify:track:6xPjMFdFPl5HYDyXWV8iFa,Burn Your Name,Powderfinger,spotify:album:1eYpJevvvxSRiyTyunmiw2,False,53,0.423,0.92,0.0,-2.908,1.0,0.039,0.000675,5.99e-06,0.187,0.26,126.51,4.0
spotify:track:1N4SvoVXzF4NAHZMiob3jA,Welcome To My World,Mýa,spotify:album:5mg3ouVDu6pgPq2ajdnFCO,False,6,0.374,0.772,3.0,-5.702,0.0,0.271,0.104,0.0,0.111,0.637,159.149,4.0
spotify:track:6lvsJDZ7336YmpBzcNGhbe,fOoL fOr YoU,ZAYN,spotify:album:5amj9zNeZ3B2EdpBgXrOZ0,False,71,0.52,0.513,7.0,-7.208,1.0,0.0256,0.281,0.0,0.0976,0.17,77.903,4.0
spotify:track:4l0Yeb1SCLPuRXaKjORFhN,Lady Godiva - Mono; 2003 Remaster,Peter And Gordon,spotify:album:4J3Ei1ibnoclDjwNPYy4LJ,False,7,0.607,0.488,5.0,-8.846,0.0,0.0311,0.42,0.0,0.0609,0.838,124.601,4.0
spotify:track:0dMd4rilfd6gPbXaLpNYhu,Higher Ground,Stevie Wonder,spotify:album:5jgI8Eminx9MmLBontDWq8,False,70,0.716,0.85,8.0,-9.949,1.0,0.0426,0.0631,0.00133,0.189,0.821,125.474,4.0
spotify:track:5CNtRWCtAfWivjpjr8QdR2,I Wanna Be the Only One (feat. Bebe Winans),"Eternal, Bebe Winans",spotify:album:2viX4xHASnP1lVEFxrgHyp,False,44,0.627,0.768,6.0,-7.775,1.0,0.0625,0.468,0.0,0.126,0.802,100.071,4.0
spotify:track:3CAWvns1fmJrNMPk4prasj,Rev It Up,Jerry Harrison,spotify:album:1nkKDM0EfKvJNKHsMFSvSS,False,35,0.723,0.722,9.0,-13.763,1.0,0.0428,0.0184,0.0106,0.0665,0.917,95.262,4.0
spotify:track:1uXopyJyRjXsjFtlAXhMd4,Doggin' Around,Jackie Wilson,spotify:album:0vNnjQQ3qUWyNI3H8tYMy4,False,28,0.568,0.367,5.0,-9.912,1.0,0.0256,0.801,1.67e-05,0.059,0.383,94.096,3.0
spotify:track:2ekn2ttSfGqwhhate0LSR0,New Rules,Dua Lipa,spotify:album:01sfgrNbnnPUEyz6GZYlt9,False,84,0.762,0.7,9.0,-6.021,0.0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,4.0
spotify:track:6aPcXmueH5e3qtbrwr1ezZ,Boys & Girls,"Martin Solveig, Dragonette",spotify:album:4HRpy93zKbFppMl79lfFS1,False,12,0.789,0.625,0.0,-2.88,1.0,0.041,0.00555,9.68e-06,0.069,0.902,131.005,4.0
spotify:track:0yLdNVWF3Srea0uzk55zFn,Flowers,Miley Cyrus,spotify:album:7I0tjwFtxUwBC1vgyeMAax,False,96,0.707,0.681,0.0,-4.325,1.0,0.0668,0.0632,5.15e-06,0.0322,0.646,117.999,4.0
spotify:track:0t5gvCYBnURaGA4YWzEgQ5,Take Me,RÜFÜS DU SOL,spotify:album:5pXO4QznbiBRF6MB09iZjy,False,26,0.719,0.78,0.0,-7.345,1.0,0.0465,0.167,0.044,0.104,0.461,124.04,4.0
spotify:track:2y4lAQpi5VTNLu2ldeTdUH,We Can't Stop,Miley Cyrus,spotify:album:3RDqXDc1bAETps54MSSOW0,False,82,0.613,0.622,1.0,-5.794,0.0,0.0334,0.00882,0.0,0.37,0.484,80.003,4.0
spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,THATS WHAT I WANT,Lil Nas X,spotify:album:6pOiDiuDQqrmo5DbG0ZubR,True,85,0.737,0.846,1.0,-4.51,0.0,0.22,0.00614,0.0,0.0486,0.546,87.981,4.0
spotify:track:4Od9dAVmQf70b7TE4hNWJU,Hurricane - Radio Edit,"Dzeko & Torres, Sarah McLeod",spotify:album:6uj79HFcE29WqdtqkpYkB5,False,29,0.452,0.876,6.0,-3.83,0.0,0.0518,0.0501,1.58e-05,0.309,0.275,125.994,4.0
spotify:track:5wjmqUGN7vrAqFqDWrywlZ,Midnight Memories,One Direction,spotify:album:7p1fX8aUySrBdx4WSYspOu,False,71,0.432,0.868,6.0,-2.01,0.0,0.0882,0.00725,0.0,0.233,0.567,156.128,4.0
spotify:track:3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,Travis Scott,spotify:album:2uDTi1PlpSpvAv7IRAoAEU,True,86,0.598,0.427,7.0,-8.764,0.0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,4.0
spotify:track:2nI6aT3cnPFoXQ1L705wcY,Some Type of Love,Charlie Puth,spotify:album:5t4A7Loq1pKRFlkBOs1O2O,False,48,0.706,0.589,2.0,-6.051,1.0,0.08,0.353,0.0,0.105,0.399,90.491,4.0
spotify:track:4s6LhHAV5SEsOV0lC2tjvJ,California Dreamin' - Single Version,The Mamas & The Papas,spotify:album:76oMr4Y2pOtcrvZLc2ZikF,False,83,0.552,0.608,1.0,-9.786,0.0,0.0345,0.352,0.0,0.0533,0.637,112.367,4.0
spotify:track:0l6Al2fd5aFnQgXITq4WGc,Mona,Craig McLachlan;Check 1-2,spotify:album:0Awg8rbxKaH6VTDKoJTuhZ,False,31,0.697,0.816,0.0,-7.216,1.0,0.0316,0.00124,0.00117,0.252,0.751,102.981,4.0
spotify:track:4DhbiXEuV7JxSR0wuqetTa,Free Ride,The Edgar Winter Group,spotify:album:4CNEJF5wYGqhOYEKq8ciu8,False,64,0.674,0.686,2.0,-11.927,1.0,0.0597,0.29,0.00322,0.189,0.814,124.204,4.0
spotify:track:753mHSQFnp1jpiYuqU3byN,Stay with Me,Jasmine Thompson,spotify:album:58YKBvNKOPjPquD6BgRcHs,False,29,0.404,0.185,0.0,-11.889,1.0,0.0512,0.891,0.0,0.103,0.147,75.342,3.0
spotify:track:6wGFeQNzc0OnEFE4HqOzeH,Already Gone,Powderfinger,spotify:album:3TDimUGd7RULilf8dvoGXf,False,21,0.329,0.356,4.0,-6.938,1.0,0.0309,0.03,2.68e-06,0.135,0.531,161.436,4.0
spotify:track:2Ap8HfVsL7gDHFBvhQAYAb,Flashing Lights,Havana Brown,spotify:album:4KVrN1mStUcHU6ciBL7dHj,False,12,0.706,0.92,9.0,-5.047,0.0,0.0451,0.0105,3.85e-06,0.171,0.786,119.972,4.0
spotify:track:4UE8T2GKceEaNhn5ORTkyo,Caught in the Middle,A1,spotify:album:7aMMpyDflUCZzDFp6LNul0,False,54,0.519,0.874,5.0,-5.122,1.0,0.034,0.0524,0.0,0.243,0.572,96.072,4.0
spotify:track:5O6mz4qn6q7MSKubAzRnDW,Folsom Prison Blues,Johnny Cash,spotify:album:4E2eUhFHqTG2pu9MN1NDIF,False,44,0.594,0.676,5.0,-9.552,1.0,0.0528,0.0267,0.00541,0.905,0.898,110.71,4.0
spotify:track:7HW5WIw7ZgZORCzUxv5gW5,Don't Go Breaking My Heart,"Elton John, Kiki Dee",spotify:album:4ObsEU7mIXbo2n9A31yfds,False,83,0.729,0.844,5.0,-8.824,1.0,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,4.0
spotify:track:07ABETRdek3ACMpRPvQuaT,Always on My Mind,Pet Shop Boys,spotify:album:0Jt2LzWgtGxy3GZH5i2Kcy,False,74,0.533,0.783,7.0,-10.61,1.0,0.0366,0.0116,0.0565,0.186,0.726,124.874,4.0
spotify:track:1yKDl9K9lrbIFSpPBzEQtb,Shake Your Bon-Bon,Ricky Martin,spotify:album:1k1Cr3nlJDa8pvwZUJ5xfj,False,48,0.638,0.937,0.0,-4.642,1.0,0.0444,0.0942,0.0,0.327,0.762,100.03,4.0
spotify:track:2MGZFL6kqsXxXojlm64BUn,True Blue,John Williamson,spotify:album:39Uimqur7UcRay3BIZbj0b,False,51,0.534,0.269,5.0,-14.339,1.0,0.0359,0.715,3.24e-06,0.11,0.499,108.886,4.0
spotify:track:425fFEDIaVQ0P9H7gDt7ju,Onionskin,Boom Crash Opera,spotify:album:5QQdo0rs4pjCgSEQwZXmyw,False,45,0.516,0.922,0.0,-3.043,1.0,0.0704,0.0213,1.3e-05,0.158,0.456,99.086,4.0
spotify:track:3tm6LVXZJg0lG4hQm5ytrT,Brand New Key,Melanie,spotify:album:0d0QHnq1JlNiBTQhC1eKRS,False,55,0.667,0.412,1.0,-7.544,1.0,0.0353,0.817,0.0,0.107,0.82,83.816,4.0
spotify:track:1Sj8oInlMBZjy2lS9mwmEK,The Clapping Song,The Belle Stars,spotify:album:49lt16ScZyPFZtrT6U8w9m,False,34,0.866,0.762,2.0,-9.256,1.0,0.207,0.0712,0.000116,0.148,0.662,88.972,4.0
spotify:track:7sSqDlt9r1chzQEv6FPWKt,Ready for the Weekend,Calvin Harris,spotify:album:5Zcfw8EsPjQBJZhA0EbcyM,False,54,0.818,0.713,9.0,-4.813,0.0,0.0375,0.126,3.2e-05,0.0382,0.937,137.969,4.0
spotify:track:7woW97CfcWaKtuC6W5BP2K,Heal the World,Michael Jackson,spotify:album:0oX4SealMgNXrvRDhqqOKg,False,71,0.545,0.485,9.0,-8.045,1.0,0.0485,0.537,1.8e-06,0.104,0.101,80.948,4.0
spotify:track:5hnGrTBaEsdukpDF6aZg8a,How Do I Say Goodbye,Dean Lewis,spotify:album:3cptxwPFf3Ioj7I3AVX3mp,False,81,0.4,0.641,8.0,-6.303,1.0,0.0674,0.214,0.0,0.0656,0.393,81.552,4.0
spotify:track:7clUVcSOtkNWa58Gw5RfD4,Speed of Sound,Coldplay,spotify:album:4E7bV0pzG0LciBSWTszra6,False,76,0.514,0.898,11.0,-6.765,0.0,0.0577,0.00488,0.0345,0.0746,0.353,123.067,4.0
spotify:track:6WzLKctOOeLdAFn1FjZ7f6,2 Hearts,Kylie Minogue,spotify:album:07Y0NakmLDMHh9tsRwuhvz,False,30,0.667,0.621,7.0,-5.229,0.0,0.035,9.31e-05,4.33e-05,0.0572,0.492,111.996,4.0
spotify:track:2cqVnbTiYgdun186IbDRwm,My Eyes Adored You,Frankie Valli,spotify:album:0NUEQILaBzavnzcMEs4buZ,False,46,0.446,0.489,11.0,-10.26,0.0,0.033,0.272,0.0,0.16,0.396,137.829,4.0
spotify:track:0LUWi58l0cfc9Gm2A8Wegw,In My Little Corner Of The World,Anita Bryant,spotify:album:2bZrEgjlPEdqShPdNIpAm6,False,3,0.483,0.321,11.0,-12.302,1.0,0.0281,0.845,1.58e-05,0.348,0.404,107.728,4.0
spotify:track:3JdToGxgvH9SnO1a605Ztr,"Up, Up and Away",The 5th Dimension,spotify:album:77VEDrJrgHdCr6Ju3N4AQp,False,55,0.393,0.362,7.0,-14.601,0.0,0.0305,0.599,0.0,0.333,0.515,107.743,5.0
spotify:track:4YBIuDWPsVy9pXLCUBORZN,The Living Years,Mike + The Mechanics,spotify:album:2Ip0kyHG3zLfmlPJWZsfLB,False,65,0.527,0.429,8.0,-12.431,1.0,0.0321,0.655,0.0,0.0865,0.277,97.893,4.0
spotify:track:6yZv0Nl6BXABbXoPVpfF5y,SOS,ABBA,spotify:album:1kM6xcSYO5ASJaWgygznL7,False,72,0.415,0.713,5.0,-5.55,1.0,0.0278,0.251,0.00197,0.289,0.579,125.056,4.0
spotify:track:2vG1yrWSMiL6egg6w4e9ma,Free Your Mind,En Vogue,spotify:album:7d2qNq4zap02SoWdvr0caA,False,60,0.765,0.831,7.0,-6.522,1.0,0.0565,0.0894,0.0,0.393,0.809,100.026,4.0
spotify:track:2a6hvSpFXeA36da1L5RzKZ,Monsters (feat. Demi Lovato and blackbear),"All Time Low, Demi Lovato, blackbear",spotify:album:0ZHXmsqqO4ZCuWN8RN3Mwy,False,45,0.502,0.765,0.0,-3.672,0.0,0.0476,0.0138,0.0,0.515,0.805,162.097,4.0
spotify:track:4UuHWIkAWnN176A2rx7YFB,1985,Bowling For Soup,spotify:album:7JST4gPYSXFegyuk9nKFb0,False,57,0.607,0.878,4.0,-4.422,1.0,0.0665,0.000246,0.0,0.337,0.853,119.955,4.0
spotify:track:01TuObJVd7owWchVRuQbQw,#thatPOWER,"will.i.am, Justin Bieber",spotify:album:0VWYRbEcvJcPrqMGJirO6q,False,69,0.797,0.608,6.0,-6.096,0.0,0.0584,0.00112,7.66e-05,0.0748,0.402,127.999,4.0
spotify:track:0lxt6J01WBpovNFVF87Yqa,Friday I'm In Love,The Cure,spotify:album:093amtf9s8VkIdUtvd2Tap,False,51,0.553,0.946,7.0,-4.249,0.0,0.0383,0.00106,0.000655,0.368,0.458,135.977,4.0
spotify:track:0gssZyDIxrn2CsokEML0xq,The Old Lamplighter,The Browns,spotify:album:6lJTV9z3uh1lteqiXtm6qr,False,40,0.604,0.105,2.0,-16.78,1.0,0.0357,0.977,0.0,0.0993,0.553,92.238,4.0
spotify:track:64XSAtXpCJUmadm3fkpH4z,Back 2 Good,Matchbox Twenty,spotify:album:4vUXTcKz7tXxrNl84meN6i,False,60,0.559,0.504,7.0,-9.455,1.0,0.0246,0.106,0.0,0.13,0.479,89.051,4.0
spotify:track:3dovg4Mfj5EksLrMPrIzSj,Black Box,Stan Walker,spotify:album:7J39iUgfJHtgDEujvpT30C,False,45,0.689,0.811,7.0,-4.708,1.0,0.0264,0.00288,0.0,0.207,0.47,123.008,4.0
spotify:track:03zB9duFz1JqLxAIYvGdac,I'm In You,Peter Frampton,spotify:album:1yn9J074uklyngo5SGS49U,False,52,0.33,0.494,0.0,-7.16,1.0,0.0278,0.147,4.94e-06,0.137,0.143,98.478,4.0
spotify:track:2qxmye6gAegTMjLKEBoR3d,Let Me Down Slowly,Alec Benjamin,spotify:album:6jKZplJpy21R5lHaYHHjmZ,False,90,0.652,0.557,1.0,-5.714,0.0,0.0318,0.74,0.0,0.124,0.483,150.073,4.0
spotify:track:7t3q4ghl6rphMXn0oOJhUr,Someday (feat. Meghan Trainor),"Michael Bublé, Meghan Trainor",spotify:album:2OXZJLXxM8jrY3gBoVNfmz,False,62,0.671,0.539,7.0,-6.08,1.0,0.0392,0.18,0.0,0.0748,0.934,94.98,4.0
spotify:track:7iL8UcftjwLe6eosb3pgUH,Send in the Clowns,Judy Collins,spotify:album:2ey4NEI46WsFWtlyy2fglR,False,33,0.223,0.0497,3.0,-16.37,1.0,0.0351,0.967,0.000258,0.222,0.1,86.659,1.0
spotify:track:1wKNJ357jNrlMYXOz2eC6g,In Love By Now,Jamie Foxx,spotify:album:25y4pAGCDU3PG1O2ogFM3s,False,27,0.645,0.379,10.0,-8.877,1.0,0.0295,0.81,1.76e-06,0.124,0.278,130.836,4.0
spotify:track:6pDI3J5Cyt5cCauyWYYuS6,Incredible,Timomatic,spotify:album:2tbVb2SlU8ovbP2sx7CsSF,False,30,0.666,0.919,4.0,-3.031,1.0,0.0293,0.00164,0.00042,0.106,0.528,115.051,4.0
spotify:track:0539s6zxmpDLiwI9sIHdbU,Our Song - Luca Schreiner Remix,"Anne-Marie, Niall Horan, Luca Schreiner",spotify:album:1u7DeCUyL0rwKtLBPgcpuX,False,44,0.43,0.685,11.0,-5.907,0.0,0.0853,0.1,0.0,0.119,0.308,84.838,4.0
spotify:track:1eaMxcG8yP0CdIAU0ZFBn6,Geronimo,The Shadows,spotify:album:1a4GpMZ4OqtNuiqx4ObaUe,False,6,0.5,0.593,9.0,-10.111,0.0,0.0307,0.689,0.0368,0.06,0.475,138.245,4.0
spotify:track:735rjks7kQgWCjTQlIHMuH,Head over Feet - 2015 Remaster,Alanis Morissette,spotify:album:5Ap3F8CxjjsQKZGASDcHNA,False,66,0.482,0.808,0.0,-7.176,1.0,0.065,0.0562,0.0,0.202,0.438,79.599,4.0
spotify:track:47Slg6LuqLaX0VodpSCvPt,Just the Way You Are,Bruno Mars,spotify:album:6J84szYCnMfzEcvIcfWMFL,False,83,0.635,0.841,5.0,-5.379,1.0,0.0422,0.0134,0.0,0.0622,0.424,109.021,4.0
spotify:track:1gihuPhrLraKYrJMAEONyc,Feel So Close - Radio Edit,Calvin Harris,spotify:album:7w19PFbxAjwZ7UVNp9z0uT,False,85,0.707,0.924,7.0,-2.842,1.0,0.031,0.000972,0.00703,0.204,0.919,127.937,4.0
